the,45722
and,38361
I,29750
a,28909
to,26401
of,18908
is,17008
in,13652
for,12688
was,12289
it,10990
you,10131
that,9826
with,9406
my,9038
The,8682
have,7610
on,7469
are,7239
but,7161
this,6832
place,5926
they,5575
so,5255
at,5250
had,5020
as,4498
be,4419
not,4370
me,4367
good,4228
great,4206
all,3904
here,3846
food,3822
like,3781
get,3728
or,3495
out,3480
their,3400
from,3336
there,3327
just,3313
very,3297
one,3282
were,3246
can,3122
about,3039
go,2981
your,2969
we,2937
time,2900
up,2847
really,2824
an,2716
if,2680
I've,2539
been,2516
when,2474
some,2461
it's,2411
love,2400
best,2396
They,2381
which,2361
also,2329
This,2273
what,2264
always,2255
has,2248
more,2212
will,2197
back,2172
by,2112
I'm,2108
only,2054
would,1958
It,1911
too,1878
don't,1870
service,1839
other,1781
them,1744
My,1742
even,1728
We,1724
because,1717
well,1717
delicious,1693
do,1667
than,1661
i,1621
little,1583
our,1554
much,1539
nice,1537
people,1533
It's,1520
know,1483
got,1476
make,1466
who,1433
friendly,1396
first,1353
If,1345
never,1340
am,1334
ever,1330
amazing,1322
want,1315
no,1304
staff,1295
favorite,1266
try,1265
going,1258
he,1251
And,1250
how,1249
after,1219
think,1179
over,1176
day,1176
way,1175
made,1175
come,1167
could,1149
definitely,1137
right,1135
every,1130
find,1122
went,1120
menu,1119
she,1115
5,1111
around,1106
pretty,1106
us,1103
any,1100
fresh,1081
You,1078
restaurant,1073
2,1062
down,1062
order,1060
most,1056
new,1039
her,1039
two,1035
few,1033
better,1021
something,1019
pizza,1010
say,1008
still,994
now,987
many,976
awesome,973
eat,971
see,966
you're,963
experience,961
recommend,959
years,949
work,949
cheese,948
into,941
night,939
did,933
can't,932
bar,927
off,926
A,924
take,916
store,914
area,912
cream,909
chicken,898
sandwich,891
feel,888
since,875
3,867
worth,867
sure,859
before,857
perfect,848
But,844
times,841
didn't,841
sauce,838
wait,837
lot,830
then,829
while,829
selection,827
where,816
everything,814
its,805
thing,795
coffee,793
So,792
his,789
small,785
price,775
lunch,771
came,769
long,765
hot,760
Great,758
though,756
free,754
places,742
prices,739
chocolate,739
friends,737
ice,736
sweet,733
again,727
bit,720
1,719
give,713
looking,711
home,707
need,705
super,705
enough,703
being,702
next,702
last,702
quality,701
There,699
things,694
dinner,683
salad,680
those,679
tried,675
different,671
happy,666
He,657
both,651
ordered,651
found,643
meal,638
excellent,635
She,629
hair,628
kind,621
usually,621
top,620
actually,619
away,619
4,615
big,610
makes,608
beer,608
atmosphere,607
these,594
friend,589
look,584
else,582
taste,582
through,576
side,573
tasty,573
fun,573
